recipe_id,recipe_name,cooking_time,difficulty,sub_ingredients,Seasonings,main_ingredients
825,해물우동볶음,15.0,1,"당근, 고추기름","참기름, 소금, 굴소스, 간장, 올리고당","오징어, 새우살, 피망, 숙주, 우동면, 밥"
826,단호박닭꼬치,60.0,2,"양파, 대파, 다진마늘, 다진양파","소금, 고추장, 케첩, 올리고당","닭다리살, 우유, 후춧가루, 떡볶이떡, 단호박"
827,떡갈비콩나물밥,15.0,1,"콩나물, 깨",참기름,"쌀, 시판, 김가루, 양념장"
828,크림치즈떡볶이,30.0,1,"마늘, 양파",,"라볶이, 감동란, 휘핑크림"
829,목살스테이크,60.0,1,"계란, 버터, 물","돈가스소스, 설탕, 굴소스","목살, 맛술"
830,치킨완자스프,60.0,2,"버터, 밀가루, 육수, 당근, 마늘, 양파","소금, 참기름","생크림, 브로컬리, 우유, 닭고기살, 대추, 표고버섯, 후춧가루"
831,단호박피자,60.0,1,"식빵, 모짜렐라치즈","스파게티소스 ~, 꿀","단호박, 우유 ~, 햄"
832,L..A갈비구이,60.0,1,"양파대, 생강술, 다진마늘","간장, 설탕, 참기름, 물엿, 후추","LA갈비, 배, 사과, 맛술"
833,닭고기파스타,60.0,2,"마늘, 양파, 버터, 모짜렐라치즈, 밀가루, 육수","소금, 토마토소스, 올리고당, 굴소스","양송이버섯, 스파게티, 올리브오일, 닭고기, 후춧가루, 토마토, 우유"
834,동글동글도넛,60.0,2,"양파, 달걀",소금,"소고기, 돼지고기, 토마토, 찹쌀가루, 순두부, 유자청, 후춧가루"
835,된장크림소스 잡곡 오므라이스,60.0,2,"양파, 부추, 마늘, 달걀, 전분",된장,"찹쌀, 보리, 율무, 은행, 팥, 대추, 호박, 홍피망, 청피망, 표고버섯, 로즈마리, 생크림"
836,두릅부추 소고기말이,60.0,2,"부추, 양파, 대파, 마늘",,"소고기, 두릅, 저염, 후춧가루"
837,두부 비빔호박쌈,60.0,2,당근,"올리고당, 고추장, 소금","두부, 쌀, 강황쌀, 애호박, 숙주, 고사리, 호박잎, 파인애플, 저염"
838,두부곤약파스타,60.0,2,양파,"설탕, 식초","곤약, 두부, 배, 파프리카, 양배추, 적양배추, 토마토, 저염"
839,라따뚜이,60.0,1,"눈꽃치즈, 양파",스파게티소스,"호박, 가지, 토마토 ~, 월계수잎, 바질조금"
840,라이스페이퍼 야채롤,60.0,2,양파,,"새우, 파프리카, 베이컨, 아스파라거스, 라이스페이퍼, 깻잎, 땅콩, 블루베리"
841,새송이등갈비,60.0,2,"당근, 대파, 양파, 마늘",올리고당,"돼지고기등갈비, 새송이버섯, 저염, 후춧가루"
842,소안심 야채 호박잎쌈,60.0,2,"양파, 다시마","고추장, 설탕, 식초","호박잎, 적채, 파프리카, 오이, 소고기안심, 두부, 후춧가루"
843,양배추 고기말이,30.0,1,,"간장, 청주","양배추, 쇠고기, 김치, 새송이버섯, 빨강파프리카, 후춧가루"
844,양배추 쌈말이,30.0,1,물,"식초, 설탕","양배추, 깻잎, 토마토, 주황, 노랑, 새우살, 연두순"
845,연어샐러드,10.0,1,양파,마요네즈,"야채, 연어, 레몬청, 요거트"
846,오렌지 드레싱 타다키 부추샐러드,60.0,2,"양파, 부추",소금,"오렌지, 소고기등심, 레몬, 양배추, 견과류, 후춧가루"
847,배추토란국,60.0,2,"대파, 물, 물","고춧가루, 된장, 참기름, 소금","토란, 쇠고기, 배추, 다진"
848,갈치고추장구이,30.0,1,"밀가루, 식용유적당히, 썬대파, 다진마늘, 생강술","고추장, 설탕, 간장, 참기름, 후추","갈치, 맥주, 맛술"
849,단호박푸딩,90.0,2,"계란, 찬물","설탕, 바닐라설탕, 설탕","우유, 생크림, 단호박"
850,고등어된장구이,60.0,1,"대파조금, 쌀뜨물, 다진마늘, 생강가루조금, 통깨","된장, 올리고당","자반고등어, 맛술"
851,낙지브로콜리볶음,60.0,2,"밀가루, 양파, 마늘",소금,"낙지, 브로콜리, 방울토마토, 올리브유"
852,주꾸미돌나물무침,60.0,1,"양파, 돌나물, 대파, 고추가루, 마늘, 통깨","간장, 식초, 설탕, 참기름","주꾸미, 오이, 깻잎, 파프리카, 주꾸미"
853,사과소스폭찹,60.0,2,"양파, 물, 버터","소금, 후추","돼지고기, 올리브유, 사과, 토마토, 올리브유, 레몬즙"
854,건도토리묵버섯들깨국,60.0,2,"들깨가루, 국멸치, 건다시마, 물","국간장, 소금","건조, 표고버섯, 느타리버섯, 파, 다진"
855,무대하무침,60.0,2,통깨,"고춧가루, 간장, 설탕, 참기름","무, 새우, 파, 다진"
856,간편조기찜,60.0,2,"양파, 홍고추, 청고추, 통깨, 물","국간장, 참기름","조기, 고사리, 다진, 다진"
857,표고버섯쇠고기찜,30.0,1,"양파, 고추잘게   ~, 다진마늘, 고추가루","설탕, 깨소금, 참기름, 간장","마른표고버섯, 갈은, 다진파, 파잘게"
858,연근배추홍시샐러드,60.0,2,물,소금,"연근, 배추, 사과, 배, 땅콩, 호두, 현미유, 홍시, 호상요구르트"
859,열무곤약국수,60.0,2,"양파, 계란, 당근, 통깨",,"열무김치, 실곤약, 오이, 레몬"
860,장어구이,30.0,1,"다진마늘, 생강술","고춧가루, 간장, 설탕, 올리고당, 청주","장어, 매실액, 후춧가루"
861,안심스테이크,15.0,2,"양파, 통마늘, 버터","소금, 후추","소안심, 그린빈, 로즈마리, 오레가노, 파프리카 ~, 올리브유"
862,로제파스타,10.0,1,"마늘, 양파, 체다치즈, 슬라이스치즈","청주, 토마토소스, 소금, 후추","파스타면, 칵테일새우or, 생크림"
863,가지라따뚜이,60.0,2,"양파, 치즈가루",,"가지, 피망, 파프리카, 토마토페이스트, 애호박, 바질잎, 올리브오일"
864,베이컨밀푀유,60.0,2,채소육수,"맛간장, 멸치간장또는, 와사비, 칠리소스, 올리고당","베이컨, 배춧잎, 깻잎, 무, 숙주, 청경채, 백일송이, 레몬즙, 레몬즙"
865,실곤약냉파스타,60.0,2,"파마산치즈가루, 마늘오일",,"실곤약, 칵테일새우, 브로콜리, 바질, 레몬즙, 바질페스토, 드라이"
866,명란프리타타,60.0,2,"달걀, 식용유",백후추,"명란젓, 생크림, 시금치, 방울토마토, 올리브유"
867,연어스테이크,30.0,2,"마늘, 다진양파","소금, 후추, 마요네즈, 꿀, 소금, 후추","생연어, 아스파라거스, 다진, 레몬즙, 플레인요구르트선택"
868,매운닭날개구이,60.0,2,"마늘, 양파, 버터, 멕시코고추","후추, 황설탕, 고춧가루","닭날개, 감자, 토마토, 사과, 브로콜리, 레드와인"
869,웰빙카레죽,60.0,2,"양파, 마늘, 버터, 물",,"카레가루, 귀리, 닭가슴살, 애호박, 감자, 방울토마토, 칵테일새우"
870,닭가슴살 두부선,60.0,2,마늘,"참기름, 식초, 설탕, 소금","닭가슴살, 두부, 비트, 시금치, 베이비채소, 흑임자, 플레인"
871,단호박 마전,60.0,2,"밀가루, 물, 식용유",소금,"단호박, 마, 찹쌀가루, 건대추"
872,무오색쌈,60.0,2,"달걀, 당근, 깐마늘, 통깨","연겨자, 진간장, 식초, 참기름, 설탕, 소금","쌈무, 쇠고기, 표고버섯, 오이"
873,흑마늘견과류조림,60.0,2,"통마늘, 식용유, 흑마늘진액, 깨","간장, 물엿","마카다미아, 호두, 아몬드, 캐슈넛, 땅콩"
874,고구마 찰 빵,60.0,2,,,
875,유린기,60.0,2,"달걀, 빵가루, 대파, 다진마늘, 다진양파, 청고추, 홍고추","간장, 식초, 설탕","닭가슴살, 우리, 포도씨유, 양상추, 무순"
876,미숫가루 스콘,60.0,1,"계란, 통깨, 버터","설탕, 소금","중력분, 미숫가루, 베이킹파우더, 우유, 호두"
877,고구마 공갈빵,60.0,2,"밀가루강력분, 버터, 물",소금,"이스트, 고구마무스"
878,검은콩 크림빵,60.0,2,"밀가루강력분, 물, 호밀가루, 계란",소금,"이스트, 검은콩, 올리브유, 호두, 크랜베리, 검은콩, 우유"
879,단호박 양파잼 샌드위치,60.0,2,"양파, 삶은달걀, 식빵","꿀, 소금","미니단호박, 우유, 슬라이스, 건자두, 청상추, 아몬드슬라이스, 화이트와인, 후춧가루"
880,코울슬로샐러드,30.0,1,,"식초, 설탕, 소금, 마요네즈 ~, 식초, 설탕, 소금, 후추","양배추, 파프리카, 캔옥수수"
881,마들깨미역국,15.0,1,"들깨가루, 다진마늘","들기름, 국간장, 소금",불린미역
882,바지락맑은국,60.0,2,"홍고추, 다시마, 청양고추, 대파, 물",,"바지락, 팽이버섯, 쑥갓, 무"
883,포니언 스프,60.0,2,"양파, 버터",소금,"감자, 우유, 시판, 파슬리가루, 후춧가루"
884,가지 탕수육,30.0,1,"양파, 녹말물","소금, 간장","가지, 튀김가루, 매실청, 생수"
885,두부샐러드 메밀김밥,60.0,2,"양파, 당근, 달걀지단","참기름, 간장","메밀면, 오이, 족발, 양배추, 사과, 깻잎, 리코타, 연두부, 다진, 김"
886,매운락교무침,30.0,1,"쪽파, 마늘, 참깨","고춧가루, 설탕, 참기름",락교
887,채소초밥,20.0,1,"달걀, 고추냉이",사과식초,"밥, 채소 ~, 연두, 비정제, 핑크"
888,새뱅이찌개,60.0,2,"물, 다시마, 양파, 밀가루, 청양고추, 마늘","고춧가루, 고추장, 소금, 간장","새뱅이, 호박, 무, 파, 쑥갓"
889,황태미역국,60.0,1,다진마늘,"들기름, 국간장, 후추, 소금","황태, 불린미역"
890,홍시잼 식빵,60.0,2,"밀가루강력분, 달걀",소금,"인스턴트, 우유, 포도씨유, 홍시, 레몬즙"
891,콩가루 소보로,60.0,2,"밀가루강력분, 달걀, 달걀, 버터",소금,"날콩가루, 따뜻한우유, 이스트, 코코넛, 박력쌀가루, 볶은, 베이킹파우더, 우유, 크랜베리, 아몬드"
892,곤약 가스,60.0,2,"채소육수, 통밀가루, 간마늘, 식용유","미림, 간장, 설탕, 발사믹식초","냉동, 채, 납작, 아몬드, 땅콩, 토마토페이스트"
893,두부크림 관자뇨키,60.0,2,"양파, 청양고추, 다진마늘, 그라나파다노치즈, 식용유, 물",,"관자, 새우, 모시조개, 두부, 우유, 생크림, 후춧가루, 바질"
894,토마토 해물누룽지탕,60.0,2,"청양고추, 양파, 대파, 식용유, 물","간장, 고춧가루, 후추","알배추, 소고기, 깻잎, 청경채, 팽이버섯, 표고버섯, 숙주, 오징어, 새우, 홍합, 베트남, 토마토, 편, 시판, 토마토, 다시팩"
895,삼색 브레드 스틱,60.0,2,"밀가루강력분, 버터, 식용유, 당근, 참나물, 물",소금,"드라이이스트, 연근, 견과류"
896,단호박 양고기볶음,60.0,2,"양파, 마늘 -",,"콜리플라워, 고구마, 양고기부채살, 단호박, 올리브유, 바질럽드, 바질페스토, 홀그레인, 다진"
897,채소 프리타타,30.0,1,"달걀, 양파, 모짜렐라치즈",소금,"햄, 파프리카, 애호박, 로즈마리, 바질, 타임, 파마산, 후춧가루"
898,고등어 라따뚜이 파스타,60.0,2,"대파, 청양고추, 식용유, 물",,"고등어, 시래기, 무, 양념장, 토마토홀, 가지, 애호박, 표고버섯, 두부면, 가다랑어포, 바질"
899,초코치즈크림케이크,60.0,2,"달걀, 땅콩버터","식초, 소금","우유, 알룰로스, 아몬드가루, 무가당, 알룰로스, 두유, 바나나, 두유, 무가당"
900,배추겉절이,60.0,1,"부추, 양파, 고추가루, 다진마늘","멸치액젓, 설탕","알배추, 새우젓"
901,홍시에이드,60.0,2,,,"홍시, 배, 탄산수, 사이다"
902,낙지묵은지콩나물국,60.0,2,"콩나물, 대파, 마늘, 국멸치, 식용유, 쌀뜨물","간장, 고춧가루","낙지, 묵은지, 무"
903,자색고구마 버터크림 빵,60.0,2,"밀가루강력분, 밀가루박력분, 달걀, 무염버터, 물, 밀가루박력분, 버터, 물",소금,"이스트, 바나나, 밤고구마, 삶은, 바나나슬라이스, 삶은, 삶은"
904,치아바타 피자빵,10.0,1,모짜렐라치즈,,"치아바타, 토마토페스토"
905,코코넛워터 토마토카레,60.0,2,"양파, 당근, 물","올리고당, 소금","감자, 닭가슴살, 토마토, 코코넛워터, 우유, 현미밥, 올리브유, 후춧가루, 카레가루, 파슬리가루, 그릭요거트"
906,치즈 단호박,60.0,2,"달걀, 모차렐라치즈, 그라나파다노치즈",꿀,"단호박, 맛술, 우유, 아몬드, 파슬리가루"
907,깻잎 쌈두부 라자냐,60.0,2,"양파, 식용유","소금, 후추","쌈, 소고기, 숙주, 청경채, 배추, 당면, 쌈, 모차렐라, 깻잎, 완숙, 소고기, 화이트, 오레가노, 월계수, 다진"
908,참깨가지말이밥,60.0,2,"양파, 참깨",,"현미밥, 가지, 방울토마토, 파프리카, 토마토페이스트, 큐민가루, 올리브유, 요거트, 다진"
909,참나물페스토 파스타,30.0,1,"참나물약, 물약, 물","소금, 소금","견과류선호하는, 올리브유, 뉴트리셔널, 파스타"
910,카레삼겹살 파니니,30.0,2,"양파, 대파, 마늘","간장, 꿀, 고운고춧가루, 꿀","방울토마토, 아보카도, 로메인, 미나리, 대패삼겹살, 치아바타, 올리브유, 후춧가루, 카레가루, 플레인"
911,낙전새 카레볶음밥,60.0,2,"양파, 대파, 마늘","후추, 굴소스","백미, 잡곡, 콩, 전복, 낙지, 칵테일새우, 브로콜리, 강황가루, 올리브유, 파슬리가루"
912,토마토 채소 계란찜,60.0,2,"양파, 계란, 파마산치즈, 마늘",후추,"방울토마토, 브로콜리, 그린빈스, 생크림"
913,배 깍두기,15.0,1,"실파, 생강가루, 마늘, 통깨","고춧가루, 액젓, 소금, 설탕","배, 매실청"
914,바지락가자미완탕국,60.0,2,"양파, 대파, 전분, 마늘, 물, 청고추, 홍고추",후추,"가자미, 두부, 바지락, 무우, 쑥갓, 팽이버섯"
915,저염보쌈김치,90.0,2,"당근, 깐양파, 깐마늘, 국멸치, 물","황설탕, 멸치액젓, 고춧가루, 소금","배추, 배, 대추, 깐밤, 무, 미나리, 파프리카, 잣, 깐, 건표고버섯"
916,새우게살 파프리카롤,60.0,2,파르메산치즈,올리고당,"크레미, 냉동, 빨강파프리카, 주황파프리카, 노랑파프리카, 냉동, 블랙올리브, 그린올리브, 다진, 다진, 후춧가루, 홀그레인, 요플레"
917,방아잎 닭고기말이,60.0,3,"파르메산치즈, 마늘, 물, 양파, 마늘, 대파, 파르메산치즈","맛간장, 간장","아스파라거스, 닭다리살, 방울토마토, 방아잎, 레몬즙, 잣, 올리브유, 사과, 플레인요거트, 레몬즙, 무가당, 스테이크시즈닝, 파슬리가루"
918,새우 카레 빠에야,60.0,2,"양파, 다시마, 물, 다진마늘",,"토마토, 새우, 쌀, 카레가루, 황태머리, 파슬리가루, 후춧가루"
919,오징어 가라아게&칠리소스,60.0,2,"대파, 마늘, 달걀노른자, 밀가루, 식용유, 전분","고춧가루, 식초, 설탕","오징어, 토마토"
920,토마토 채소 가지롤,60.0,2,"양파, 청양고추, 마늘","소금, 후추","순두부, 팽이버섯, 애호박, 파, 느타리버섯, 차돌박이, 토마토, 가지, 올리브유, 레몬즙"
921,토마토시금치 닭볶음탕,60.0,2,"양파, 물","고추장, 고춧가루, 진간장","닭다리살, 닭안심살, 토마토, 방울토마토, 시금치, 감자, 스파게티면건면, 다진, 알룰로스"
922,콜라비 깍두기,15.0,1,다진마늘,"고춧가루, 멸치액젓, 소금","콜라비, 매실액"
923,비타 오이 물김치,60.0,2,"홍고추, 당근, 물","식초, 고춧가루, 설탕","오이, 무, 파프리카, 미나리, 배"
924,감자미역국,15.0,1,,,"불린미역, 감자"
925,청경채 김치,30.0,1,"풋마늘, 대파, 다진마늘","액젓, 설탕, 고춧가루","청경채, 매실"
926,두부 새우볼,60.0,2,"양파, 생강가루, 식용유, 버터, 밀가루",소금,"두부, 냉동, 새송이버섯, 후춧가루, 파슬리가루, 우유"
927,라이스페이퍼 수제소시지,60.0,2,"다진양파, 다진마늘",,"다진, 사각, 새우젓, 저염, 버섯가루, 스테비아, 찹쌀가루, 후춧가루, 훈제, 케이엔페퍼, 커민"
928,치즈토마토 가지구이,60.0,2,"양파, 다진마늘",,"새송이버섯, 토마토 ~, 가지, 돼지고기, 슈레드, 올리브유, 쌈장, 파프리카가루, 바질잎 ~"
929,묵은지 밀푀유나베,30.0,1,"물, 멸치, 다시마, 다진양파","간장조금, 간장, 식초, 설탕","한우, 알배추, 깻잎, 청경채, 백만송이버섯, 팽이버섯, 표고버섯, 무, 건새우, 시판용, 맛술, 매실청"
930,미옹 카레,60.0,2,"양파, 식용유, 물",,"커리, 새우튀김, 컬리플라워, 감자튀김, 감자, 불린"
931,곤약 감자조림,30.0,1,"당근, 양파, 다시마, 마늘, 식용유","진간장, 설탕, 올리고당, 참기름","감자, 곤약"
932,배추된장국,10.0,1,"대파 -, 다진마늘, 멸치다시육수","된장, 고춧가루",알배추
933,한우굴라쉬,60.0,2,"양파, 마늘, 밀가루, 버터, 물","케첩, 소금, 후추","쇠고기등심, 감자, 파프리카, 토마토, 토마토페이스트, 올리브유, 월계수잎"
934,밀푀유 채소 웰링턴,60.0,2,"다시마, 마늘, 양파, 들깨가루, 전분, 물","머스타드, 간장, 소금, 후추","배추, 소고기, 숙주, 청경채, 표고버섯, 새송이버섯, 백, 깻잎, 두부, 토마토, 우유, 올리브유, 로즈메리"
935,참나물 매콤함박스테이크,60.0,1,"양파, 버터, 빵가루, 달걀, 다진마늘, 물","케첩, 머스터드소스, 소금, 후추, 돈가스소스, 케첩, 소금, 후추","다진, 다진, 양송이, 올리브유"
936,콜리플라워미역국,60.0,2,"물, 양파, 물",,"콜리플라워, 건미역, 디포리, 무, 저염, 건표고버섯, 건새우"
937,구기자모듬장조림,60.0,2,"당근, 양파, 다시마, 마늘",,"돼지고기, 메추리알, 곤약, 구기자, 파, 표고버섯, 저염"
